Order ID,Region,Country,City,Sales Representative,Customer Name,Customer Type,Sales Channel,Order Priority,Order Date,Ship Date,Item Category,Sub-Category,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Discount Applied (%),Tax (8%),Payment Method,Order Status,Shipping Carrier,Customer Segment
2009015,North America,USA,Phoenix,Christopher Anderson,Joseph Anderson,Home Office,Partner,High,2023-07-17 00:00:00,2023-07-26 00:00:00,Clothing,Shoes,206,75.63,50.37,15579.78,10376.22,5203.56,19,1246.38,Credit Card,Returned,DHL,Individual
2009016,Asia-Pacific,Japan,Kobe,Paul Lopez,Ashley Ramirez,Home Office,Online,Medium,2023-06-19 00:00:00,2023-06-21 00:00:00,Toys,Board Games,245,1157.84,733.1,283670.8,179609.5,104061.3,19,22693.66,Direct Debit,Returned,DHL,Individual
2009017,Middle East & Africa,South Africa,Sandton,Andrew Hernandez,Linda Thompson,Consumer,Offline,Low,2023-08-17 00:00:00,2023-08-19 00:00:00,Electronics,Laptops,388,837.85,600.16,325085.8,232862.08,92223.72,3,26006.86,Wire Transfer,Returned,Local Courier,Enterprise
2009018,Middle East & Africa,South Africa,Durban,Jennifer Perez,Steven Gonzalez,Home Office,Offline,High,2022-05-10 00:00:00,2022-05-12 00:00:00,Office Supplies,Pens,164,394.46,200.2,64691.44,32832.8,31858.64,5,5175.32,Wire Transfer,Processing,DHL,Enterprise
2009019,Europe,Spain,Barcelona,Thomas Clark,Kimberly Miller,Corporate,Offline,Critical,2023-04-10 00:00:00,2023-04-13 00:00:00,Electronics,Cameras,297,711.56,517.18,211333.32,153602.46,57730.86,12,16906.67,Direct Debit,Completed,Local Courier,Enterprise
2009020,Europe,Germany,Dortmund,Paul Smith,James Perez,Home Office,Online,High,2022-04-12 00:00:00,2022-04-16 00:00:00,Furniture,Beds,14,620.8,377.32,8691.2,5282.48,3408.72,4,695.3,Wire Transfer,Returned,DHL,Enterprise
2009021,North America,Canada,Hamilton,Emily Thompson,Margaret Sanchez,Consumer,Retail,High,2022-07-14 00:00:00,2022-07-20 00:00:00,Clothing,Jeans,23,534.05,368.23,12283.15,8469.29,3813.86,17,982.65,Wire Transfer,Processing,Local Courier,SME
2009022,Latin America,Colombia,Ibagué,James Robinson,Matthew Jones,Corporate,Retail,High,2023-02-04 00:00:00,2023-02-05 00:00:00,Furniture,Sofas,68,226.13,116.53,15376.84,7924.04,7452.8,5,1230.15,Direct Debit,Completed,FedEx,SME
2009023,Middle East & Africa,Saudi Arabia,Riyadh,Jennifer Perez,David White,Home Office,Offline,Low,2023-07-19 00:00:00,2023-07-25 00:00:00,Toys,Board Games,291,138.77,83.71,40382.07,24359.61,16022.46,18,3230.57,Credit Card,Cancelled,DHL,Individual
2009024,Latin America,Brazil,Recife,Elizabeth Johnson,Karen Miller,Consumer,Offline,Low,2022-08-25 00:00:00,2022-08-29 00:00:00,Electronics,Cameras,132,777.16,442.78,102585.12,58446.96,44138.16,10,8206.81,PayPal,Processing,FedEx,Enterprise
2009025,Europe,Spain,Barcelona,Thomas Clark,Ashley Martin,Consumer,Offline,High,2022-12-03 00:00:00,2022-12-11 00:00:00,Toys,Action Figures,220,1075.8,585.2,236676.0,128744.0,107932.0,19,18934.08,Credit Card,Cancelled,Local Courier,Individual
2009026,Asia-Pacific,Japan,Kyoto,Joseph Jones,Matthew Garcia,Home Office,Offline,Medium,2023-12-27 00:00:00,2024-01-06 00:00:00,Toys,Board Games,105,759.64,420.54,79762.2,44156.7,35605.5,1,6380.98,Wire Transfer,Returned,DHL,Individual
2009027,Europe,UK,Liverpool,Donald Ramirez,Richard Garcia,Consumer,Partner,Low,2022-08-11 00:00:00,2022-08-14 00:00:00,Office Supplies,Paper,199,466.55,303.84,92843.45,60464.16,32379.29,7,7427.48,PayPal,Processing,Local Courier,Individual
2009028,Europe,Germany,Frankfurt,Thomas Clark,Linda Brown,Consumer,Offline,Critical,2023-09-16 00:00:00,2023-09-26 00:00:00,Electronics,Tablets,141,26.54,16.68,3742.14,2351.88,1390.26,15,299.37,PayPal,Completed,DHL,SME
2009029,North America,USA,Philadelphia,Christopher Anderson,Lisa Lee,Consumer,Online,High,2023-08-10 00:00:00,2023-08-15 00:00:00,Office Supplies,Paper,266,524.05,373.08,139397.3,99239.28,40158.02,16,11151.78,Credit Card,Returned,UPS,Individual
2009030,Middle East & Africa,Egypt,El Mahalla El Kubra,Andrew Hernandez,Joshua Clark,Home Office,Offline,Critical,2023-06-23 00:00:00,2023-07-02 00:00:00,Home Appliances,Blenders,130,441.92,258.17,57449.6,33562.1,23887.5,18,4595.97,Direct Debit,Cancelled,Local Courier,Enterprise
2009031,Middle East & Africa,Egypt,Port Said,Charles Johnson,Sarah Smith,Corporate,Partner,Medium,2022-06-23 00:00:00,2022-07-03 00:00:00,Furniture,Beds,385,361.75,248.87,139273.75,95814.95,43458.8,3,11141.9,Wire Transfer,Processing,DHL,Individual
2009032,Middle East & Africa,UAE,Dubai,Joshua Moore,Daniel Clark,Consumer,Retail,Medium,2022-03-19 00:00:00,2022-03-26 00:00:00,Office Supplies,Binders,226,185.99,95.76,42033.74,21641.76,20391.98,2,3362.7,Wire Transfer,Cancelled,Local Courier,SME
2009033,Asia-Pacific,India,Chennai,James Taylor,Mark Wilson,Consumer,Retail,Medium,2022-11-23 00:00:00,2022-11-26 00:00:00,Electronics,Cameras,184,784.89,448.2,144419.76,82468.8,61950.96,9,11553.58,PayPal,Completed,DHL,Individual
2009034,Latin America,Brazil,Recife,Kimberly Smith,Joseph Lee,Consumer,Retail,Medium,2023-09-19 00:00:00,2023-09-24 00:00:00,Electronics,Cameras,48,798.18,597.63,38312.64,28686.24,9626.4,17,3065.01,Credit Card,Returned,DHL,Individual
2009035,Asia-Pacific,Australia,Newcastle,James Taylor,Ashley Anderson,Home Office,Offline,Medium,2022-03-23 00:00:00,2022-03-26 00:00:00,Clothing,Shoes,8,930.94,581.35,7447.52,4650.8,2796.72,1,595.8,Direct Debit,Returned,DHL,Individual
2009036,Europe,UK,Bristol,Paul Smith,Elizabeth Lopez,Consumer,Partner,Critical,2023-08-09 00:00:00,2023-08-14 00:00:00,Furniture,Tables,365,716.32,438.74,261456.8,160140.1,101316.7,9,20916.54,PayPal,Processing,DHL,Individual
2009037,Middle East & Africa,South Africa,Polokwane,Emily Thompson,Christopher Clark,Corporate,Online,Medium,2023-11-24 00:00:00,2023-11-27 00:00:00,Toys,Puzzles,296,658.56,388.03,194933.76,114856.88,80076.88,14,15594.7,PayPal,Returned,FedEx,Individual
2009038,North America,USA,San Antonio,Matthew Garcia,Mark Rodriguez,Home Office,Partner,Critical,2023-07-14 00:00:00,2023-07-24 00:00:00,Toys,Board Games,213,412.84,286.25,87934.92,60971.25,26963.67,6,7034.79,Wire Transfer,Completed,FedEx,SME
2009039,Europe,UK,Birmingham,Karen Ramirez,Richard Davis,Corporate,Online,Critical,2023-04-03 00:00:00,2023-04-07 00:00:00,Electronics,Tablets,352,78.99,55.34,27804.48,19479.68,8324.8,18,2224.36,Direct Debit,Completed,Local Courier,SME
2009040,Asia-Pacific,India,Kolkata,Nancy Gonzalez,Sandra Rodriguez,Consumer,Retail,Low,2022-07-14 00:00:00,2022-07-23 00:00:00,Office Supplies,Pens,139,833.63,438.53,115874.57,60955.67,54918.9,18,9269.97,PayPal,Processing,Local Courier,Enterprise
2009041,Middle East & Africa,UAE,Khor Fakkan,Joshua Moore,Kimberly Wilson,Consumer,Offline,Critical,2022-03-02 00:00:00,2022-03-03 00:00:00,Home Appliances,Washers,116,476.52,248.22,55276.32,28793.52,26482.8,11,4422.11,Credit Card,Cancelled,UPS,Enterprise
2009042,Latin America,Brazil,Manaus,James Robinson,Anthony Gonzalez,Corporate,Partner,Critical,2022-10-16 00:00:00,2022-10-19 00:00:00,Toys,Puzzles,257,799.38,434.33,205440.66,111622.81,93817.85,9,16435.25,Direct Debit,Cancelled,FedEx,SME
2009043,Asia-Pacific,India,Surat,Nancy Gonzalez,Anthony Robinson,Corporate,Retail,Critical,2022-01-24 00:00:00,2022-01-27 00:00:00,Office Supplies,Pens,173,181.15,116.74,31338.95,20196.02,11142.93,20,2507.12,Direct Debit,Returned,DHL,Enterprise
2009044,Middle East & Africa,South Africa,Johannesburg,Andrew Hernandez,Richard Rodriguez,Corporate,Offline,Critical,2022-10-25 00:00:00,2022-10-30 00:00:00,Office Supplies,Pens,156,1189.17,848.43,185510.52,132355.08,53155.44,20,14840.84,Direct Debit,Completed,FedEx,Individual
2009045,Asia-Pacific,Japan,Kawasaki,Nancy Gonzalez,Daniel Lopez,Consumer,Retail,Medium,2022-10-13 00:00:00,2022-10-19 00:00:00,Home Appliances,Fridges,369,984.92,646.23,363435.48,238458.87,124976.61,19,29074.84,PayPal,Processing,FedEx,Individual
2009046,Europe,France,Bordeaux,Thomas Clark,Donna Clark,Consumer,Retail,Critical,2023-07-02 00:00:00,2023-07-05 00:00:00,Clothing,Jackets,265,1109.58,571.75,294038.7,151513.75,142524.95,14,23523.1,Credit Card,Cancelled,Local Courier,Enterprise
2009047,Europe,France,Lille,Thomas Clark,Thomas Martinez,Home Office,Online,Critical,2023-10-18 00:00:00,2023-10-25 00:00:00,Home Appliances,Microwaves,45,576.88,374.81,25959.6,16866.45,9093.15,7,2076.77,Direct Debit,Returned,Local Courier,Enterprise
2009048,Europe,Germany,Essen,James Clark,Sarah Ramirez,Consumer,Offline,Low,2022-01-28 00:00:00,2022-02-03 00:00:00,Toys,Puzzles,68,943.82,633.09,64179.76,43050.12,21129.64,5,5134.38,Wire Transfer,Cancelled,UPS,Enterprise
2009049,Middle East & Africa,South Africa,Bloemfontein,Joshua Moore,Richard Davis,Home Office,Offline,Critical,2023-11-06 00:00:00,2023-11-09 00:00:00,Furniture,Sofas,312,1150.81,691.28,359052.72,215679.36,143373.36,16,28724.22,PayPal,Returned,DHL,SME
2009050,Latin America,Colombia,Barranquilla,Anthony Thompson,Steven Jones,Consumer,Partner,High,2022-12-28 00:00:00,2023-01-03 00:00:00,Home Appliances,Blenders,158,46.56,24.89,7356.48,3932.62,3423.86,19,588.52,Direct Debit,Processing,Local Courier,Individual
2009051,Europe,UK,Leeds,Karen Ramirez,Kimberly Ramirez,Corporate,Partner,Medium,2022-07-06 00:00:00,2022-07-15 00:00:00,Home Appliances,Washers,35,411.25,225.77,14393.75,7901.95,6491.8,16,1151.5,PayPal,Processing,UPS,Individual
2009052,Europe,Germany,Munich,Paul Smith,William Gonzalez,Consumer,Offline,Low,2023-10-08 00:00:00,2023-10-15 00:00:00,Home Appliances,Microwaves,48,930.74,609.54,44675.52,29257.92,15417.6,8,3574.04,Direct Debit,Processing,Local Courier,Enterprise
2009053,Europe,France,Paris,James Clark,Daniel Lopez,Consumer,Offline,Medium,2023-11-19 00:00:00,2023-11-20 00:00:00,Office Supplies,Pens,232,32.47,23.6,7533.04,5475.2,2057.84,16,602.64,Credit Card,Returned,FedEx,Enterprise
2009054,Middle East & Africa,Egypt,Suez,Jennifer Perez,Donald Moore,Corporate,Online,Critical,2023-05-17 00:00:00,2023-05-18 00:00:00,Home Appliances,Washers,228,1023.69,587.27,233401.32,133897.56,99503.76,15,18672.11,Credit Card,Processing,FedEx,Individual
2009055,Latin America,Argentina,San Juan,Linda Martin,Donna Sanchez,Corporate,Offline,Critical,2022-10-18 00:00:00,2022-10-19 00:00:00,Office Supplies,Binders,365,691.93,406.21,252554.45,148266.65,104287.8,8,20204.36,PayPal,Returned,UPS,Enterprise
2009056,Asia-Pacific,Australia,Wollongong,Paul Lopez,Donna Martin,Consumer,Offline,Low,2022-01-27 00:00:00,2022-02-04 00:00:00,Furniture,Chairs,1,588.34,333.92,588.34,333.92,254.42,19,47.07,Direct Debit,Processing,UPS,SME
2009057,North America,Mexico,Puebla,Barbara Thompson,Daniel Anderson,Consumer,Online,Critical,2023-01-07 00:00:00,2023-01-16 00:00:00,Office Supplies,Envelopes,267,128.86,91.98,34405.62,24558.66,9846.96,11,2752.45,Direct Debit,Completed,Local Courier,SME
2009058,Latin America,Chile,Iquique,Kimberly Smith,Jessica Williams,Consumer,Offline,High,2023-02-04 00:00:00,2023-02-07 00:00:00,Home Appliances,Microwaves,307,986.92,660.18,302984.44,202675.26,100309.18,9,24238.76,PayPal,Returned,FedEx,SME
2009059,Europe,Spain,Valencia,James Clark,Mark Davis,Consumer,Retail,Medium,2023-10-27 00:00:00,2023-10-29 00:00:00,Electronics,Cameras,365,205.82,144.18,75124.3,52625.7,22498.6,18,6009.94,Wire Transfer,Completed,FedEx,Enterprise
2009060,Latin America,Colombia,Bogotá,Linda Martin,Charles Lopez,Home Office,Partner,Critical,2022-01-28 00:00:00,2022-02-05 00:00:00,Electronics,Tablets,374,39.02,20.42,14593.48,7637.08,6956.4,10,1167.48,Direct Debit,Returned,Local Courier,SME
2009061,Asia-Pacific,South Korea,Yongin,Paul Lopez,Kimberly Perez,Home Office,Offline,Critical,2022-10-08 00:00:00,2022-10-12 00:00:00,Office Supplies,Pens,29,950.06,570.53,27551.74,16545.37,11006.37,11,2204.14,Credit Card,Processing,FedEx,SME
2009062,North America,Canada,Kitchener,Matthew Garcia,Michael Martin,Consumer,Partner,Low,2022-05-11 00:00:00,2022-05-21 00:00:00,Electronics,Cameras,383,211.72,108.26,81088.76,41463.58,39625.18,0,6487.1,Direct Debit,Cancelled,DHL,Individual
2009063,Latin America,Brazil,Curitiba,James Robinson,Matthew Lee,Corporate,Partner,Critical,2022-09-29 00:00:00,2022-10-08 00:00:00,Electronics,Cameras,239,1003.9,506.36,239932.1,121020.04,118912.06,2,19194.57,Direct Debit,Processing,DHL,Individual
2009064,Middle East & Africa,South Africa,Nelspruit,Joshua Moore,Michael Clark,Home Office,Offline,Medium,2023-11-19 00:00:00,2023-11-26 00:00:00,Toys,Puzzles,221,383.52,235.98,84757.92,52151.58,32606.34,2,6780.63,Wire Transfer,Completed,UPS,SME
2009065,Middle East & Africa,UAE,Khor Fakkan,Emily Thompson,Paul Moore,Corporate,Offline,Low,2022-12-22 00:00:00,2022-12-25 00:00:00,Electronics,Laptops,327,747.28,437.66,244360.56,143114.82,101245.74,2,19548.84,PayPal,Completed,FedEx,Individual
2009066,North America,Canada,Montreal,Matthew Garcia,Linda Perez,Home Office,Retail,Critical,2023-02-14 00:00:00,2023-02-20 00:00:00,Furniture,Sofas,153,1137.71,722.39,174069.63,110525.67,63543.96,13,13925.57,PayPal,Processing,UPS,Enterprise
2009067,Latin America,Argentina,La Plata,Kimberly Smith,Patricia Rodriguez,Home Office,Partner,Critical,2022-11-30 00:00:00,2022-12-10 00:00:00,Furniture,Chairs,170,85.31,54.1,14502.7,9197.0,5305.7,4,1160.22,Direct Debit,Cancelled,UPS,SME
2009068,Europe,UK,Glasgow,Thomas Clark,Jessica Taylor,Corporate,Partner,High,2023-06-15 00:00:00,2023-06-24 00:00:00,Office Supplies,Paper,350,1006.9,676.42,352415.0,236747.0,115668.0,14,28193.2,Wire Transfer,Returned,Local Courier,SME
2009069,North America,USA,San Diego,Matthew Garcia,Michael Jackson,Consumer,Retail,Low,2022-07-01 00:00:00,2022-07-11 00:00:00,Electronics,Laptops,15,158.37,95.61,2375.55,1434.15,941.4,6,190.04,PayPal,Returned,DHL,Individual
2009070,Asia-Pacific,Australia,Sydney,Karen Jones,Mary Gonzalez,Consumer,Offline,Critical,2022-12-26 00:00:00,2022-12-29 00:00:00,Office Supplies,Pens,341,835.05,446.68,284752.05,152317.88,132434.17,8,22780.16,Credit Card,Cancelled,UPS,SME
2009071,Europe,France,Marseille,Paul Smith,Ashley White,Consumer,Offline,Critical,2022-05-03 00:00:00,2022-05-11 00:00:00,Toys,Action Figures,140,1167.91,623.97,163507.4,87355.8,76151.6,0,13080.59,Direct Debit,Cancelled,FedEx,Enterprise
2009072,Latin America,Brazil,Salvador,Linda Martin,Richard Smith,Corporate,Offline,Low,2023-08-21 00:00:00,2023-08-30 00:00:00,Furniture,Tables,147,463.05,245.82,68068.35,36135.54,31932.81,14,5445.47,Direct Debit,Completed,DHL,Enterprise
2009073,Middle East & Africa,UAE,Abu Dhabi,Andrew Hernandez,Richard Robinson,Corporate,Offline,Critical,2023-06-18 00:00:00,2023-06-19 00:00:00,Clothing,Jackets,152,1100.04,693.28,167206.08,105378.56,61827.52,6,13376.49,PayPal,Completed,DHL,Enterprise
2009074,Middle East & Africa,Saudi Arabia,Jeddah,Emily Thompson,Donald Jackson,Consumer,Offline,Low,2023-06-29 00:00:00,2023-07-02 00:00:00,Clothing,Jackets,342,390.29,273.32,133479.18,93475.44,40003.74,9,10678.33,Direct Debit,Returned,DHL,Enterprise
2009075,Europe,Spain,Seville,James Clark,Linda Martin,Corporate,Online,Low,2022-04-10 00:00:00,2022-04-18 00:00:00,Furniture,Tables,278,595.93,319.09,165668.54,88707.02,76961.52,9,13253.48,Direct Debit,Returned,Local Courier,SME
2009076,Latin America,Chile,Valparaiso,Kimberly Smith,Charles Smith,Corporate,Partner,Low,2022-08-10 00:00:00,2022-08-16 00:00:00,Clothing,Jackets,229,449.87,319.3,103020.23,73119.7,29900.53,13,8241.62,Direct Debit,Completed,UPS,Enterprise
2009077,North America,Mexico,Guadalajara,Emily Thompson,Patricia Jackson,Consumer,Partner,High,2023-07-05 00:00:00,2023-07-10 00:00:00,Clothing,Jeans,183,65.45,40.88,11977.35,7481.04,4496.31,19,958.19,Credit Card,Returned,UPS,Enterprise
2009078,Latin America,Argentina,Buenos Aires,Elizabeth Johnson,Paul Ramirez,Consumer,Retail,Critical,2022-10-08 00:00:00,2022-10-11 00:00:00,Electronics,Tablets,122,482.96,292.0,58921.12,35624.0,23297.12,6,4713.69,Wire Transfer,Completed,UPS,Individual
2009079,Asia-Pacific,India,Pune,Nancy Gonzalez,Matthew Brown,Home Office,Retail,High,2023-09-26 00:00:00,2023-09-29 00:00:00,Office Supplies,Pens,198,538.68,328.66,106658.64,65074.68,41583.96,7,8532.69,Credit Card,Cancelled,DHL,Enterprise
2009080,Latin America,Argentina,Córdoba,James Robinson,John Brown,Corporate,Online,Medium,2022-02-25 00:00:00,2022-02-28 00:00:00,Home Appliances,Fridges,273,260.11,167.22,71010.03,45651.06,25358.97,20,5680.8,Wire Transfer,Cancelled,DHL,SME
2009081,Asia-Pacific,China,Guangzhou,Nancy Gonzalez,Daniel Wilson,Home Office,Retail,Critical,2023-10-11 00:00:00,2023-10-15 00:00:00,Home Appliances,Washers,387,60.51,31.46,23417.37,12175.02,11242.35,5,1873.39,Wire Transfer,Completed,Local Courier,Enterprise
2009082,Asia-Pacific,South Korea,Busan,Joseph Jones,Nancy Anderson,Corporate,Retail,High,2023-03-13 00:00:00,2023-03-23 00:00:00,Electronics,Smartphones,2,559.72,361.42,1119.44,722.84,396.6,7,89.56,Credit Card,Returned,Local Courier,Enterprise
2009083,Middle East & Africa,Egypt,Alexandria,Joshua Moore,Patricia Smith,Home Office,Offline,Critical,2022-05-27 00:00:00,2022-05-30 00:00:00,Electronics,Cameras,346,640.18,474.46,221502.28,164163.16,57339.12,18,17720.18,Direct Debit,Processing,Local Courier,Enterprise
2009084,Europe,Spain,Bilbao,Karen Ramirez,Sandra Gonzalez,Consumer,Partner,Low,2023-12-30 00:00:00,2024-01-02 00:00:00,Electronics,Tablets,36,1004.49,692.27,36161.64,24921.72,11239.92,10,2892.93,Direct Debit,Processing,UPS,Individual
2009085,North America,Canada,Toronto,Emily Thompson,Linda Clark,Home Office,Offline,Medium,2023-08-03 00:00:00,2023-08-07 00:00:00,Office Supplies,Pens,356,995.53,577.92,354408.68,205739.52,148669.16,7,28352.69,PayPal,Processing,DHL,SME
2009086,Asia-Pacific,South Korea,Incheon,Joseph Jones,Donna Brown,Home Office,Partner,High,2022-07-24 00:00:00,2022-08-01 00:00:00,Clothing,Jackets,93,408.3,255.51,37971.9,23762.43,14209.47,20,3037.75,Credit Card,Returned,Local Courier,Enterprise
2009087,Asia-Pacific,India,Jaipur,Nancy Gonzalez,James Moore,Corporate,Offline,Critical,2022-04-29 00:00:00,2022-05-06 00:00:00,Office Supplies,Binders,91,353.42,251.04,32161.22,22844.64,9316.58,20,2572.9,Wire Transfer,Cancelled,FedEx,Enterprise
2009088,Latin America,Colombia,Ibagué,Anthony Thompson,Donald Rodriguez,Home Office,Retail,Medium,2022-12-23 00:00:00,2023-01-02 00:00:00,Clothing,Jeans,283,632.4,319.69,178969.2,90472.27,88496.93,5,14317.54,PayPal,Cancelled,Local Courier,Enterprise
2009089,Asia-Pacific,China,Beijing,James Taylor,Steven Martin,Corporate,Partner,High,2023-11-01 00:00:00,2023-11-09 00:00:00,Electronics,Smartphones,180,662.65,363.78,119277.0,65480.4,53796.6,15,9542.16,Wire Transfer,Completed,Local Courier,Enterprise
2009090,Latin America,Argentina,Rosario,Kimberly Smith,Patricia Davis,Consumer,Partner,High,2022-09-16 00:00:00,2022-09-19 00:00:00,Electronics,Smartphones,377,969.76,632.06,365599.52,238286.62,127312.9,7,29247.96,Credit Card,Completed,FedEx,Individual
2009091,Latin America,Colombia,Medellín,Linda Martin,James Taylor,Consumer,Partner,Low,2023-02-06 00:00:00,2023-02-08 00:00:00,Office Supplies,Paper,176,985.07,731.15,173372.32,128682.4,44689.92,10,13869.79,Credit Card,Returned,FedEx,Enterprise
2009092,Latin America,Argentina,Buenos Aires,James Robinson,Kimberly Clark,Consumer,Offline,Critical,2023-10-06 00:00:00,2023-10-15 00:00:00,Home Appliances,Washers,380,793.02,415.01,301347.6,157703.8,143643.8,16,24107.81,Wire Transfer,Cancelled,DHL,SME
2009093,Middle East & Africa,Egypt,Suez,Emily Thompson,Barbara Jackson,Consumer,Partner,Medium,2022-01-03 00:00:00,2022-01-07 00:00:00,Furniture,Tables,307,838.15,467.45,257312.05,143507.15,113804.9,5,20584.96,PayPal,Processing,DHL,Individual
2009094,North America,USA,Dallas,Matthew Garcia,Michelle Gonzalez,Corporate,Partner,Medium,2023-12-02 00:00:00,2023-12-12 00:00:00,Furniture,Sofas,380,193.35,106.35,73473.0,40413.0,33060.0,15,5877.84,Direct Debit,Processing,DHL,SME
2009095,North America,Canada,Kitchener,Matthew Garcia,Michelle Lopez,Consumer,Partner,Medium,2023-08-19 00:00:00,2023-08-23 00:00:00,Toys,Dolls,264,110.36,66.31,29135.04,17505.84,11629.2,16,2330.8,PayPal,Cancelled,DHL,SME
2009096,Latin America,Argentina,Rosario,Kimberly Smith,Joshua Sanchez,Corporate,Online,Critical,2022-08-27 00:00:00,2022-08-30 00:00:00,Office Supplies,Pens,52,405.03,215.89,21061.56,11226.28,9835.28,17,1684.92,Wire Transfer,Returned,Local Courier,Individual
2009097,Latin America,Brazil,Curitiba,Anthony Thompson,Sandra Lee,Corporate,Retail,Low,2023-09-06 00:00:00,2023-09-14 00:00:00,Home Appliances,Blenders,241,559.96,355.92,134950.36,85776.72,49173.64,19,10796.03,Credit Card,Processing,DHL,Enterprise
2009098,North America,Mexico,León,Christopher Anderson,Andrew Williams,Consumer,Online,Medium,2023-05-18 00:00:00,2023-05-19 00:00:00,Furniture,Chairs,110,179.61,101.08,19757.1,11118.8,8638.3,14,1580.57,PayPal,Completed,UPS,SME
2009099,Europe,Germany,Essen,Thomas Clark,Robert White,Home Office,Retail,Low,2022-01-29 00:00:00,2022-02-06 00:00:00,Home Appliances,Fridges,305,1019.17,665.54,310846.85,202989.7,107857.15,1,24867.75,Wire Transfer,Processing,FedEx,Enterprise
2009100,Asia-Pacific,China,Shanghai,James Taylor,Mark Lee,Home Office,Offline,High,2023-07-23 00:00:00,2023-07-25 00:00:00,Clothing,Jackets,372,913.88,544.09,339963.36,202401.48,137561.88,4,27197.07,PayPal,Completed,FedEx,Individual
